path,watermark,multiple_faces,low_resolution,comment,hat,sunglasses,glasses,occlusion,garbage
./datasets/in/Family_106/Varun Dhawan_son/Varun Dhawan2.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_106/Varun Dhawan_son/Varun Dhawan3.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_106/Varun Dhawan_son/Varun Dhawan4.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_106/Varun Dhawan_son/Varun Dhawan4_1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_106/Varun Dhawan_son/Varun Dhawan5.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_106/Varun Dhawan_son/Varun Dhawan5.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_106/Varun Dhawan_son/Varun Dhawan6.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_106/Varun Dhawan_son/Varun Dhawan6.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_106/Varun Dhawan_son/Varun Dhawan7_0.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_106/Varun Dhawan_son/Varun Dhawan8.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_106/Varun Dhawan_son/Varun Dhawan8_0.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_106/Varun Dhawan_son/Varun Dhawan9.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Abhishek Bachchan_son/Abhishek Bachchan3.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Abhishek Bachchan_son/Abhishek Bachchan7.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Abhishek Bachchan_son/Abhishek1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Abhishek Bachchan_son/Abhishek3.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Abhishek Bachchan_son/Abhishek4.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Abhishek Bachchan_son/Abhishek5.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Abhishek Bachchan_son/Abhishek6.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Abhishek Bachchan_son/Abhishek7.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Abhishek Bachchan_son/Abhishek8.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Abhishek Bachchan_son/Abhishek9.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Amitabh Bachchan_father/Amitabh Bachchan10.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Amitabh Bachchan_father/Amitabh Bachchan6.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Amitabh Bachchan_father/Amitabh1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Amitabh Bachchan_father/Amitabh2.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Amitabh Bachchan_father/Amitabh3.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Amitabh Bachchan_father/Amitabh4.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Amitabh Bachchan_father/Amitabh5.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Amitabh Bachchan_father/Amitabh6.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Jaya Bachchan_mother/Jaya Bachchan4.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Jaya Bachchan_mother/Jaya10_0.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Jaya Bachchan_mother/Jaya1_0.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Jaya Bachchan_mother/Jaya2_0.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Jaya Bachchan_mother/Jaya3_1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Jaya Bachchan_mother/Jaya4_2.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Jaya Bachchan_mother/Jaya5.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Jaya Bachchan_mother/Jaya6.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Jaya Bachchan_mother/Jaya7_2.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_107/Jaya Bachchan_mother/Jaya8_0.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_11/John_Owen_Lowe_son/John_Owen_Lowe1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_11/John_Owen_Lowe_son/John_Owen_Lowe12_1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_11/John_Owen_Lowe_son/John_Owen_Lowe15_1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_11/John_Owen_Lowe_son/John_Owen_Lowe3.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_11/John_Owen_Lowe_son/John_Owen_Lowe4_2.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_11/John_Owen_Lowe_son/John_Owen_Lowe7_0.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_11/John_Owen_Lowe_son/John_Owen_Lowe7_2.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_11/John_Owen_Lowe_son/John_Owen_Lowe8_1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_11/Rob_Lowe_father/Rob_Lowe1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_11/Rob_Lowe_father/Rob_Lowe11.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_11/Rob_Lowe_father/Rob_Lowe13.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_11/Rob_Lowe_father/Rob_Lowe14.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_11/Rob_Lowe_father/Rob_Lowe15.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_11/Rob_Lowe_father/Rob_Lowe2.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_11/Rob_Lowe_father/Rob_Lowe3.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_11/Rob_Lowe_father/Rob_Lowe6.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_11/Rob_Lowe_father/Rob_Lowe7.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_11/Rob_Lowe_father/Rob_Lowe8.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_11/Sheryl_Berkoff_mother/John_Owen_Lowe12_2.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_11/Sheryl_Berkoff_mother/John_Owen_Lowe4_0.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_11/Sheryl_Berkoff_mother/John_Owen_Lowe7_3.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_11/Sheryl_Berkoff_mother/Sheryl_Berkoff12_1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_11/Sheryl_Berkoff_mother/Sheryl_Berkoff6_1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_11/Sheryl_Berkoff_mother/Sheryl_Berkoff8_1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_11/Sheryl_Berkoff_mother/Sheryl_Berkoff9.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_110/Neelima Azeem_mother/Neelima Azeem1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_110/Neelima Azeem_mother/Neelima Azeem10.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_110/Neelima Azeem_mother/Neelima Azeem4.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_110/Neelima Azeem_mother/Neelima Azeem6.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_110/Neelima Azeem_mother/Neelima Azeem8_0.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_110/Neelima Azeem_mother/Neelima Azeem9.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_110/Neelima Azeem_mother/Neelima Azeem9_1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_110/Rajesh Khattar_father/Rajesh Khattar1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_110/Rajesh Khattar_father/Rajesh Khattar2_1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_110/Rajesh Khattar_father/Rajesh Khattar3_0.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_110/Rajesh Khattar_father/Rajesh Khattar4_0.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_110/Rajesh Khattar_father/Rajesh Khattar5_1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_110/Rajesh Khattar_father/Rajesh Khattar6.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_110/Rajesh Khattar_father/Rajesh Khattar6_1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_110/Rajesh Khattar_father/Rajesh Khattar7.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_110/ishaan khattar_son/ishaan khattar1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_110/ishaan khattar_son/ishaan khattar2.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_110/ishaan khattar_son/ishaan khattar3.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_110/ishaan khattar_son/ishaan khattar3.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_110/ishaan khattar_son/ishaan khattar4.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_110/ishaan khattar_son/ishaan khattar4.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_110/ishaan khattar_son/ishaan khattar5.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_111/Neil Nitin Mukesh_son/Neil Nitin Mukesh1.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_111/Neil Nitin Mukesh_son/Neil Nitin Mukesh10_1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_111/Neil Nitin Mukesh_son/Neil Nitin Mukesh11.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_111/Neil Nitin Mukesh_son/Neil Nitin Mukesh13.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_111/Neil Nitin Mukesh_son/Neil Nitin Mukesh15.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_111/Neil Nitin Mukesh_son/Neil Nitin Mukesh17.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_111/Neil Nitin Mukesh_son/Neil Nitin Mukesh19.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_111/Neil Nitin Mukesh_son/Neil Nitin Mukesh20.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_111/Neil Nitin Mukesh_son/Neil Nitin Mukesh4.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_111/Neil Nitin Mukesh_son/Neil Nitin Mukesh6.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_111/Neil Nitin Mukesh_son/Neil Nitin Mukesh7_0.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_111/Neil Nitin Mukesh_son/Neil Nitin Mukesh7_2.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_111/Neil Nitin Mukesh_son/Neil Nitin Mukesh9.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_111/Nishi Mukesh_mother/Nishi Mukesh1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_111/Nishi Mukesh_mother/Nishi Mukesh2.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_111/Nishi Mukesh_mother/Nishi Mukesh3.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_111/Nishi Mukesh_mother/Nishi Mukesh6_0.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_111/Nitin Mukesh_father/Nitin1_0.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_111/Nitin Mukesh_father/Nitin2_0.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_111/Nitin Mukesh_father/Nitin3_1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_111/Nitin Mukesh_father/Nitin4_0.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_111/Nitin Mukesh_father/Nitin5_1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_111/Nitin Mukesh_father/Nitin6_2.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_112/Suresh Oberoi_father/Suresh Oberoi1.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_112/Suresh Oberoi_father/Suresh Oberoi12.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_112/Suresh Oberoi_father/Suresh Oberoi14.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_112/Suresh Oberoi_father/Suresh Oberoi17.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_112/Suresh Oberoi_father/Suresh Oberoi3.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_112/Suresh Oberoi_father/Suresh Oberoi5.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_112/Suresh Oberoi_father/Suresh Oberoi7.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_112/Suresh Oberoi_father/Yashodhara Oberoi3_0.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_112/Suresh Oberoi_father/Yashodhara Oberoi4_1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_112/Suresh Oberoi_father/Yashodhara Oberoi6_1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_112/Vivek Oberoi_son/Vivek Oberoi1.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_112/Vivek Oberoi_son/Vivek Oberoi11.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_112/Vivek Oberoi_son/Vivek Oberoi12.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_112/Vivek Oberoi_son/Vivek Oberoi18.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_112/Vivek Oberoi_son/Vivek Oberoi2.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_112/Vivek Oberoi_son/Vivek Oberoi4.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_112/Vivek Oberoi_son/Vivek Oberoi6.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_112/Vivek Oberoi_son/Vivek Oberoi9.jpeg,False,False,False,,False,False,False,False,False
./datasets/in/Family_112/Yashodhara Oberoi_mother/Yashodhara Oberoi1_1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_112/Yashodhara Oberoi_mother/Yashodhara Oberoi2_0.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_112/Yashodhara Oberoi_mother/Yashodhara Oberoi3_1.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_112/Yashodhara Oberoi_mother/Yashodhara Oberoi4_0.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_112/Yashodhara Oberoi_mother/Yashodhara Oberoi5_0.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_112/Yashodhara Oberoi_mother/Yashodhara Oberoi6_2.jpg,False,False,False,,False,False,False,False,False
./datasets/in/Family_112/Yashodhara Oberoi_mother/Yashodhara Oberoi7_1.jpg,False,False,False,,False,False,False,False,False
