path,watermark,multiple_faces,low_resolution,comment,hat,sunglasses,glasses,occlusion,garbage
./datasets/fr/Family_10/dakota_johnson_daughter/dakota_johnson7.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_10/dakota_johnson_daughter/dakota_johnson8.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_10/dakota_johnson_daughter/dakota_johnson9.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_10/don_johnson_father/don_johnson1.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_10/don_johnson_father/don_johnson10.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_10/don_johnson_father/don_johnson11.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_10/don_johnson_father/don_johnson15.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_10/don_johnson_father/don_johnson2.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_10/don_johnson_father/don_johnson3.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_10/don_johnson_father/don_johnson4.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_10/don_johnson_father/don_johnson5.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_10/don_johnson_father/don_johnson6.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_10/don_johnson_father/don_johnson7.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/georgia_may_jagger_daughter/georgia_may_jagger1.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/georgia_may_jagger_daughter/georgia_may_jagger10.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/georgia_may_jagger_daughter/georgia_may_jagger11.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/georgia_may_jagger_daughter/georgia_may_jagger15.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/georgia_may_jagger_daughter/georgia_may_jagger2.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/georgia_may_jagger_daughter/georgia_may_jagger3.jpg,False,False,True,,False,False,False,False,False
./datasets/fr/Family_11/georgia_may_jagger_daughter/georgia_may_jagger4.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/georgia_may_jagger_daughter/georgia_may_jagger5.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/georgia_may_jagger_daughter/georgia_may_jagger6.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/georgia_may_jagger_daughter/georgia_may_jagger7.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/georgia_may_jagger_daughter/georgia_may_jagger9.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/jerry_hall_mother/jerry_hall1.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/jerry_hall_mother/jerry_hall13.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/jerry_hall_mother/jerry_hall3.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/jerry_hall_mother/jerry_hall4.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/jerry_hall_mother/jerry_hall5.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/jerry_hall_mother/jerry_hall6.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/jerry_hall_mother/jerry_hall8.jpg,True,False,False,,False,False,False,False,False
./datasets/fr/Family_11/jerry_hall_mother/jerry_hall9.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/mick_jagger_father/mick_jagger1.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/mick_jagger_father/mick_jagger10.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/mick_jagger_father/mick_jagger12.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/mick_jagger_father/mick_jagger15.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/mick_jagger_father/mick_jagger2.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/mick_jagger_father/mick_jagger3.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/mick_jagger_father/mick_jagger4.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/mick_jagger_father/mick_jagger5.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_11/mick_jagger_father/mick_jagger7.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/Ryan_phillippe_father/Ryan_phillippe1.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/Ryan_phillippe_father/Ryan_phillippe11.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/Ryan_phillippe_father/Ryan_phillippe12.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/Ryan_phillippe_father/Ryan_phillippe2.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/Ryan_phillippe_father/Ryan_phillippe3.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/Ryan_phillippe_father/Ryan_phillippe4.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/Ryan_phillippe_father/Ryan_phillippe5.jpg,False,False,False,,True,False,True,False,False
./datasets/fr/Family_12/Ryan_phillippe_father/Ryan_phillippe8.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/Ryan_phillippe_father/Ryan_phillippe9.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/ava_elizabeth_phillippe_daughter/ava_elizabeth_phillippe1.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/ava_elizabeth_phillippe_daughter/ava_elizabeth_phillippe11.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/ava_elizabeth_phillippe_daughter/ava_elizabeth_phillippe13.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/ava_elizabeth_phillippe_daughter/ava_elizabeth_phillippe15.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/ava_elizabeth_phillippe_daughter/ava_elizabeth_phillippe2.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/ava_elizabeth_phillippe_daughter/ava_elizabeth_phillippe3.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/ava_elizabeth_phillippe_daughter/ava_elizabeth_phillippe4.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/ava_elizabeth_phillippe_daughter/ava_elizabeth_phillippe5.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/ava_elizabeth_phillippe_daughter/ava_elizabeth_phillippe6.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/ava_elizabeth_phillippe_daughter/ava_elizabeth_phillippe7.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/ava_elizabeth_phillippe_daughter/ava_elizabeth_phillippe9.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/reese_witherspoon_mother/reese_witherspoon1.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/reese_witherspoon_mother/reese_witherspoon10.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/reese_witherspoon_mother/reese_witherspoon11.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/reese_witherspoon_mother/reese_witherspoon12.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/reese_witherspoon_mother/reese_witherspoon14.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/reese_witherspoon_mother/reese_witherspoon15.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/reese_witherspoon_mother/reese_witherspoon2.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/reese_witherspoon_mother/reese_witherspoon3.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/reese_witherspoon_mother/reese_witherspoon5.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/reese_witherspoon_mother/reese_witherspoon6.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/reese_witherspoon_mother/reese_witherspoon7.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/reese_witherspoon_mother/reese_witherspoon8.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_12/reese_witherspoon_mother/reese_witherspoon9.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Cindy_Crawford_mother/Cindy_Crawford1.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Cindy_Crawford_mother/Cindy_Crawford10.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Cindy_Crawford_mother/Cindy_Crawford11.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Cindy_Crawford_mother/Cindy_Crawford12.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Cindy_Crawford_mother/Cindy_Crawford15.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Cindy_Crawford_mother/Cindy_Crawford2.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Cindy_Crawford_mother/Cindy_Crawford3.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Cindy_Crawford_mother/Cindy_Crawford4.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Cindy_Crawford_mother/Cindy_Crawford6.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Cindy_Crawford_mother/Cindy_Crawford7.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Cindy_Crawford_mother/Cindy_Crawford8.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Kaia_Gerber_daughter/Kaia_Gerber1.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Kaia_Gerber_daughter/Kaia_Gerber10.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Kaia_Gerber_daughter/Kaia_Gerber12.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Kaia_Gerber_daughter/Kaia_Gerber13.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Kaia_Gerber_daughter/Kaia_Gerber15.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Kaia_Gerber_daughter/Kaia_Gerber2.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Kaia_Gerber_daughter/Kaia_Gerber3.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Kaia_Gerber_daughter/Kaia_Gerber5.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Kaia_Gerber_daughter/Kaia_Gerber6.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Kaia_Gerber_daughter/Kaia_Gerber7.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Kaia_Gerber_daughter/Kaia_Gerber8.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Kaia_Gerber_daughter/Kaia_Gerber9.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Rande_Gerber_father/Rande_Gerber10.jpg,False,False,True,,False,True,False,False,False
./datasets/fr/Family_13/Rande_Gerber_father/Rande_Gerber11_1.jpg,False,False,False,,False,True,False,False,False
./datasets/fr/Family_13/Rande_Gerber_father/Rande_Gerber14.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Rande_Gerber_father/Rande_Gerber1_0.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Rande_Gerber_father/Rande_Gerber3_1.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Rande_Gerber_father/Rande_Gerber4.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Rande_Gerber_father/Rande_Gerber5_0.jpg,False,False,True,,False,False,False,False,False
./datasets/fr/Family_13/Rande_Gerber_father/Rande_Gerber6_0.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Rande_Gerber_father/Rande_Gerber8_0.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_13/Rande_Gerber_father/Rande_Gerber9_0.jpg,False,False,False,,False,True,False,False,False
./datasets/fr/Family_14/Coco_Arquette_daughter/Coco_Arquette11_1.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/Coco_Arquette_daughter/Coco_Arquette14_1.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/Coco_Arquette_daughter/Coco_Arquette2_0.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/Coco_Arquette_daughter/Coco_Arquette4_0.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/Coco_Arquette_daughter/Coco_Arquette6_1.jpg,False,True,False,,False,False,False,False,False
./datasets/fr/Family_14/Coco_Arquette_daughter/Coco_Arquette8_2.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/Coco_Arquette_daughter/Coco_Arquette9_1.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/David_Arquette_father/David_Arquette1.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/David_Arquette_father/David_Arquette10.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/David_Arquette_father/David_Arquette13.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/David_Arquette_father/David_Arquette2.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/David_Arquette_father/David_Arquette3.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/David_Arquette_father/David_Arquette4.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/David_Arquette_father/David_Arquette5.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/David_Arquette_father/David_Arquette6.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/David_Arquette_father/David_Arquette7.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/David_Arquette_father/David_Arquette8.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/David_Arquette_father/David_Arquette9.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/courteney_cox_mother/courteney_cox1.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/courteney_cox_mother/courteney_cox10.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/courteney_cox_mother/courteney_cox11.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/courteney_cox_mother/courteney_cox12.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/courteney_cox_mother/courteney_cox13.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/courteney_cox_mother/courteney_cox14.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/courteney_cox_mother/courteney_cox2.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/courteney_cox_mother/courteney_cox3.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/courteney_cox_mother/courteney_cox4.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/courteney_cox_mother/courteney_cox5.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/courteney_cox_mother/courteney_cox6.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/courteney_cox_mother/courteney_cox7.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/courteney_cox_mother/courteney_cox8.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_14/courteney_cox_mother/courteney_cox9.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/kathy_hilton_mother/kathy_hilton1.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/kathy_hilton_mother/kathy_hilton10.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/kathy_hilton_mother/kathy_hilton11.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/kathy_hilton_mother/kathy_hilton12.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/kathy_hilton_mother/kathy_hilton13.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/kathy_hilton_mother/kathy_hilton14.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/kathy_hilton_mother/kathy_hilton2.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/kathy_hilton_mother/kathy_hilton3.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/kathy_hilton_mother/kathy_hilton5.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/kathy_hilton_mother/kathy_hilton6.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/kathy_hilton_mother/kathy_hilton7.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/kathy_hilton_mother/kathy_hilton8_1.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/kathy_hilton_mother/kathy_hilton9.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/paris_hilton_daughter/paris_hilton10.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/paris_hilton_daughter/paris_hilton11.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/paris_hilton_daughter/paris_hilton13.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/paris_hilton_daughter/paris_hilton14.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/paris_hilton_daughter/paris_hilton15.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/paris_hilton_daughter/paris_hilton2.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/paris_hilton_daughter/paris_hilton3.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/paris_hilton_daughter/paris_hilton4.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/paris_hilton_daughter/paris_hilton5.jpg,False,False,False,,False,True,False,False,False
./datasets/fr/Family_15/paris_hilton_daughter/paris_hilton6.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/paris_hilton_daughter/paris_hilton7.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/paris_hilton_daughter/paris_hilton9.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/richard_hilton_father/richard_hilton11_0.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/richard_hilton_father/richard_hilton14_1.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/richard_hilton_father/richard_hilton2.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/richard_hilton_father/richard_hilton4_1.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/richard_hilton_father/richard_hilton7.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/richard_hilton_father/richard_hilton8_1.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_15/richard_hilton_father/richard_hilton9_0.jpg,True,False,False,,False,False,True,False,False
./datasets/fr/Family_16/bill_hudson_father/bill_hudson15_1.jpg,False,False,True,,False,False,False,False,False
./datasets/fr/Family_16/bill_hudson_father/bill_hudson1_0.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_16/bill_hudson_father/bill_hudson2.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_16/bill_hudson_father/bill_hudson6.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_16/bill_hudson_father/bill_hudson7_0.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_16/goldie_hawn_mother/goldie_hawn12.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_16/goldie_hawn_mother/goldie_hawn15.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_16/goldie_hawn_mother/goldie_hawn2_1.jpg,False,True,False,,False,False,False,False,False
./datasets/fr/Family_16/goldie_hawn_mother/goldie_hawn3.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_16/goldie_hawn_mother/goldie_hawn4.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_16/goldie_hawn_mother/goldie_hawn5.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_16/goldie_hawn_mother/goldie_hawn6.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_16/goldie_hawn_mother/goldie_hawn7.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_16/goldie_hawn_mother/goldie_hawn8.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_16/goldie_hawn_mother/goldie_hawn9.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_16/kate_hudson_daughter/kate_hudson1.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_16/kate_hudson_daughter/kate_hudson10.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_16/kate_hudson_daughter/kate_hudson12.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_16/kate_hudson_daughter/kate_hudson13.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_16/kate_hudson_daughter/kate_hudson14.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_16/kate_hudson_daughter/kate_hudson3.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_16/kate_hudson_daughter/kate_hudson6.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_16/kate_hudson_daughter/kate_hudson7.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_16/kate_hudson_daughter/kate_hudson8.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_16/kate_hudson_daughter/kate_hudson9.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_17/eva_amurri_daughter/eva_amurri1.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_17/eva_amurri_daughter/eva_amurri11.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_17/eva_amurri_daughter/eva_amurri12.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_17/eva_amurri_daughter/eva_amurri13.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_17/eva_amurri_daughter/eva_amurri2.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_17/eva_amurri_daughter/eva_amurri3.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_17/eva_amurri_daughter/eva_amurri4.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_17/eva_amurri_daughter/eva_amurri5.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_17/eva_amurri_daughter/eva_amurri6.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_17/eva_amurri_daughter/eva_amurri7.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_17/eva_amurri_daughter/eva_amurri8.jpg,False,False,False,,False,False,False,False,False
./datasets/fr/Family_17/eva_amurri_daughter/eva_amurri9.jpg,False,False,False,,False,False,False,False,False
